user_id,live_city_id,desire_jd_city_id,desire_jd_industry_id,desire_jd_type_id,desire_jd_salary_id,cur_industry_id,cur_jd_type,cur_salary_id,cur_degree_id,birthday,start_work_date,experience
02ee56d58a575eb322a058ad79cfabb9,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
264415e1e6ac7044a1e5fd05c15c466a,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
12922ecb8e4c5726664800cf9aeb10c0,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2456b26bcd90d7124a8b5d665387dfaa,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
067ad615dd846785a786a36c70bade6b,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],100.0,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
27520e07bc2047b34007392122b6b4d9,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
28970b1ff5cdc60b57acc59c88b45029,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2673c6fbcf663e1f92857091753ffd7d,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2ff0aa2bb2d6f510b613daceca92d66f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
04b05e1a153a23495f4faa2355d18629,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2a7f59d4df4426b9c6950ee7107a911a,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1c43a9fcc8c70ff69b871d83c7a8d956,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
11b4700d64e3e63dd5eb853e16a4ae8f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
13eb70bf0b6c466f37a8a58ad45a3371,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
07ed6240be674cb836d3b8731aade96f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0606a3d1ff4e3beb0a8eaaf58186885b,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0457c67a59f1f4dff9658316cb7ca5c2,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
07b9e6dcae97e77fe7205ea17f0dc706,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0b3d56b09937a15d94595679a43e627b,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
126c95850117c1374770d460529cfa89,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
28d67ce3214210d6c1dc8ad7c492fb94,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
150286bd0ca415905fd2292cc4f52083,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
02473336cf02be3f8ff1f2b46a24d965,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0c064457534babd4bb6c284e50732da3,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
04f8556d4a279311bc8d8f382d6c9333,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0faae0bc4519cc91c4130cb707132d4d,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],100.0,100.0,[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
2db36017bd46d4952c83fcf9fc9bfb27,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1b2170b949d06a710de2d17c9931cd61,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0aa27e53a749528544746955d1529c16,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0aac4322db0b0a49c6baa2efbe9b30c4,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0e0bf39c6c4e1a43645c627c14e1174d,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
01821457cb2ce5a4012f1c6e3fb748df,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1c943645bbdcfc383d170a6e56d42af7,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2332a2da253cb351685ada9382483013,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
1820829af2736949696e3d3c4d0665a9,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
117abb7f20a2ff4903d5789ed895a4f8,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
017efba6dc26656610a5f710e81aae25,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
12e65f9855c94801f88e994d7c857c5a,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1bff4d72eccf30c50bb0a30e1b5fcb55,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
142ecfac0f025984adf780340cfea022,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0d7205d3774542349f0db38ceb3fb448,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1bdbf95d85d3051c53a34b8fb8cf8b69,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
16c80ba4481c6a5e8ffa8b3c5990222e,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
26fccc59af2e460743d14a7a6e61f4c4,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],100.0,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0cb4f9905edb743b11204e1eb14b1c95,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0080d113c0bf9bf725a82524bce4e059,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1e5d0bce73f3da626c27d92c18c22074,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
02b15801f6a050ee1b7cec91ea421b80,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
12f1415174d277d51609bc88db75921c,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
03f3174cd3ab004b6d3128291898d943,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0f69b27bf911ce85c48f68bfe4ce0ff5,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0d2ba88d18309e994f4e641ed43c1b4d,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0d6437ab6c0c31e1241bf366d44cc6c8,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
010ad2b13bd5c19094d46617e3192297,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
